股票代码,股票名称,市场板块,所属级别,形态名称,形态英文,信号方向,出现日期,信号强度,放量倍数,现价,涨跌幅%,近一年涨停次数,多级别共振
688512,慧智微,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,80.1,0.82,15.23,4.89,1,否
688612,威迈斯,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.53,29.86,4.88,0,是
000550,江铃汽车,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.72,17.01,4.87,0,否
300457,赢合科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,2.1,21.3,4.87,1,是
600371,万向德农,上证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.32,7.11,4.87,1,是
601136,首创证券,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,95.7,0.57,14.63,4.87,0,否
688499,利元亨,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,91.9,0.6,34.21,4.87,1,否
688717,艾罗能源,科创,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,100,1.39,62.39,4.87,0,否
000762,西藏矿业,深证,周线,启明星,Morning Star,看涨,2026-07-31,99,0.51,22.24,4.86,3,否
002261,拓维信息,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,94,0.62,27.19,4.86,6,否
002779,中坚科技,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.65,74.41,4.86,6,是
301388,欣灵电气,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.54,22.05,4.85,0,是
301388,欣灵电气,创业,周线,启明星,Morning Star,看涨,2026-07-31,100,0.54,22.05,4.85,0,是
600694,大商股份,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.1,14.71,4.85,1,是
688708,佳驰科技,科创,周线,启明星,Morning Star,看涨,2026-07-31,94.6,0.83,46.87,4.85,0,否
002500,山西证券,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.95,5.41,4.84,0,是
002703,浙江世宝,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,99.5,1.86,15.59,4.84,14,是
300165,天瑞仪器,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,79.7,0.81,4.77,4.84,1,否
301586,佳力奇,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,87.7,0.85,30.09,4.84,0,否
000901,航天科技,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.6,14.12,4.83,9,否
002425,凯撒文化,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-11,100,3.59,3.47,4.83,4,是
600616,金枫酒业,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.32,4.34,4.83,0,是
603360,百傲化学,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,97.3,0.84,12.58,4.83,9,否
002982,湘佳股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,100,1.71,12.4,4.82,3,是
300022,吉峰科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.33,7.83,4.82,0,否
600266,城建发展,上证,月线,启明星,Morning Star,看涨,2026-08-14,100,0.53,4.35,4.82,7,是
688334,西高院,科创,周线,启明星,Morning Star,看涨,2026-07-31,100,0.55,18.31,4.81,0,否
002019,亿帆医药,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,99.6,0.59,10.27,4.8,0,是
688795,摩尔线程,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,82,0.44,597.89,4.8,1,否
300073,当升科技,创业,周线,启明星,Morning Star,看涨,2026-07-31,100,0.93,41.58,4.79,0,否
301377,鼎泰高科,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,0.77,449.57,4.79,3,是
301680,固德电材,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.3,90.51,4.79,1,是
002550,千红制药,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.79,6.79,4.78,1,是
000712,锦龙股份,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,86.2,2.56,9.67,4.77,2,否
001239,永达股份,深证,周线,启明星,Morning Star,看涨,2026-08-07,96.4,0.84,11.65,4.77,1,否
000507,珠海港,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.91,5.06,4.76,0,是
002745,木林森,深证,日线,启明星,Morning Star,看涨,2026-08-12,100,1.04,11.66,4.76,4,是
002423,中粮资本,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.9,9.27,4.75,3,是
002487,大金重工,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,98.2,1.02,43.63,4.75,5,否
300242,佳云科技,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-12,100,1.37,4.63,4.75,1,否
300712,永福股份,创业,日线,启明星,Morning Star,看涨,2026-08-10,100,1.95,21.82,4.75,0,否
300898,熊猫乳品,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,1.06,19.84,4.75,0,否
688007,光峰科技,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,0.73,10.81,4.75,0,是
300321,同大股份,创业,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,91.6,1.07,34.48,4.74,1,是
001309,德明利,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,98.1,1.58,404.16,4.73,20,否
002302,西部建设,深证,日线,看涨吞没,Bullish Engulfing,看涨,2026-08-10,96.4,4.08,5.09,4.73,2,是
